trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",30,11,17.00750032160987,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",25,13,10.711543097200508,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",20,12,10.758070739395459,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",25,11,25.91180107483552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",20,14,11.014467987905551,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,1,18.66492773190945,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",25,5,-16.35016814677157,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",20,8,26.5267014268761,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,14,11.94272676738042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",30,24,11.598724193988236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",30,16,-23.520036554332716,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",25,0,36.71580215050756,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",20,3,29.699870917013854,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",30,16,23.785807909181568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,0,32.33335755278422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",20,16,9.1892882985722,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",20,0,-23.062213902113903,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,6,22.76145040141933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",30,11,34.25870541773389,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",20,11,14.627133779827957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,8,1.5752134093329024,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",20,12,15.466555620552237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",30,16,26.81152080950809,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",30,1,33.57392650904799,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",20,7,4.147708968975077,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",20,6,25.905870418179703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",30,13,30.600078872016354,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",20,7,18.888630739367045,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",20,8,20.613533303057785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",25,15,19.049119785799576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",25,15,4.863084862355975,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",20,6,25.98574931370765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",25,14,15.464680789344714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",20,13,10.515998846786108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",25,16,18.968025192454277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",20,14,10.643944333117286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",30,12,23.12350847320995,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",20,14,11.459114455037586,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",25,7,34.59307518977893,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",20,14,11.236770654845092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",25,9,27.701666979717196,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",20,14,11.162330517619742,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",25,12,23.234265259040853,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",20,0,26.770124453134027,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,0,-2.202268920020692,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",25,11,27.17543328429683,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",20,10,17.842085493847925,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",20,16,8.274796935547625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",20,13,12.084830142918992,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",25,13,10.32714904022297,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",25,13,20.939109957246895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",25,5,23.073853680933702,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",25,10,21.215743567062308,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",20,14,13.22755377222565,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",20,11,15.477696865209785,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",25,11,13.997265298089632,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",20,9,14.836717737078022,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",25,11,25.701193368485136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",30,19,23.972424615622394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",35,25,19.993274230111794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",30,12,29.185640389055386,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",20,0,-9.542041012942743,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",25,16,14.784051812084858,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",30,16,24.054962347199698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",20,12,15.009853095110616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",30,16,28.137842964975277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",25,18,13.904276878198395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",20,14,12.204258924034557,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",25,16,18.655602137807684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",20,9,22.77454259362427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",20,14,11.179760141861307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",25,15,16.44438506701927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",30,24,14.4379674971975,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",20,14,11.994769988519428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",20,4,13.565972663661112,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",25,12,18.21495287056913,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",25,16,16.567578503669893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",30,17,24.86582270713628,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",25,11,23.70093091780507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",25,17,17.420060954526924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",20,6,21.075120866984278,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",20,6,22.732515089818435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,12,16.406895558611563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",20,3,5.603391686452678,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",20,14,11.759488938835183,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",20,11,16.795896572886015,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",25,15,12.13558956127155,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",35,21,22.592958594153988,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",20,9,19.11071487725664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",20,7,13.089687821231916,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",30,21,15.435378851662549,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",20,7,22.25838827310874,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",20,12,18.672137384531737,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",20,11,16.611061939286916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",25,10,26.303794865214677,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",35,17,-11.22559715088372,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",35,16,36.06186130910687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",30,11,35.02371465353428,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",25,18,13.810586437973697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",20,12,14.790742642211162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",30,13,24.882281922196995,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",20,14,14.113873902100972,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",20,10,11.329382406611355,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",25,9,28.09503732215517,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",25,3,34.95747933106117,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",20,11,15.544987613645757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",25,3,34.268323835961105,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",30,16,28.423878844686136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",20,16,7.166139228818765,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",20,2,30.61652319361165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",25,11,27.96204157894828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",20,15,7.494725653425386,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",20,6,23.180310124297268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",25,0,34.879084872215756,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",25,1,32.78102712368583,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",25,14,-26.04306040098722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",30,10,34.444052508482905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",25,15,21.55750234150766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",25,20,8.975731030394016,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",25,14,21.251993110401806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",30,21,11.40019512277878,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",25,9,28.54838293234281,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",25,12,20.370019118760787,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",30,13,14.936784831238658,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",25,6,33.48257923170064,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",20,0,15.823140190777867,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",20,8,20.284651313551308,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",30,0,24.85417103175934,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1561,False,"{'a': 0.002, 'e': 0.04415716841969286}",25,15,22.758270262816406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04406894233834353}",25,15,18.0544988952352,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04398089253282229}",30,5,28.747194074054956,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04389301865092984}",30,15,26.031359426732674,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.002, 'e': 0.04380532034117049}",25,10,25.560698656674635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.002, 'e': 0.04371779725275094}",25,11,23.228996174413545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.043630449035578674}",25,19,14.764333652833159,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.002, 'e': 0.04354327534026074}",20,12,12.846393424687427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.002, 'e': 0.04345627581810221}",30,10,32.05674567648039,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.002, 'e': 0.04336945012110491}",25,0,35.764887205834924,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1571,False,"{'a': 0.002, 'e': 0.043282797901965896}",20,0,29.61758002529884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1572,False,"{'a': 0.002, 'e': 0.04319631881407622}",20,6,19.49960168443189,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.002, 'e': 0.043110012511519386}",20,0,-16.00008710928636,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1574,False,"{'a': 0.002, 'e': 0.04302387864907009}",25,18,3.8063413426642843,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1575,False,"{'a': 0.002, 'e': 0.042937916882192735}",20,3,26.807125031468928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04285212686704019}",20,16,9.458098447924758,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04276650826045222}",25,11,14.42258787176435,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.04268106071995433}",25,5,25.70805471445729,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.002, 'e': 0.042595783903756214}",35,15,29.656736790439783,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.002, 'e': 0.042510677470750526}",20,2,33.233701593205424,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.002, 'e': 0.042425741080511385}",25,4,-6.9634729042185635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1582,False,"{'a': 0.002, 'e': 0.042340974393293145}",25,17,12.364401210422933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.002, 'e': 0.042256377070028925}",30,22,14.414608266381233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.002, 'e': 0.04217194877232933}",35,20,26.411224422743707,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.002, 'e': 0.042087689162481054}",25,18,14.450996581475618,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.002, 'e': 0.04200359790344555}",20,16,4.997666943598907,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.002, 'e': 0.04191967465885765}",20,10,15.789686666465492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.002, 'e': 0.0418359190930243}",20,12,11.497927355052543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.002, 'e': 0.04175233087092308}",20,13,12.91248873430182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.002, 'e': 0.04166890965820104}",20,10,19.056951494903593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.002, 'e': 0.04158565512117316}",30,23,12.534338746725759,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.002, 'e': 0.04150256692682124}",20,0,24.589457969398115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1593,False,"{'a': 0.002, 'e': 0.04141964474279235}",20,14,10.091297066489128,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.002, 'e': 0.041336888237397666}",20,6,22.596384843520617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.002, 'e': 0.04125429707961103}",25,12,21.977340905073067,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.002, 'e': 0.04117187093906774}",20,0,-13.691904087298388,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1597,False,"{'a': 0.002, 'e': 0.04108960948606308}",30,6,38.6956160401855,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.002, 'e': 0.04100751239155117}",25,17,-6.4129536868223,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1599,False,"{'a': 0.002, 'e': 0.04092557932714349}",25,11,22.769158461521084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.002, 'e': 0.0408438099651077}",30,18,23.680899811652132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.002, 'e': 0.04076220397836621}",20,14,9.333486123175025,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.002, 'e': 0.040680761040495}",25,9,22.49609884816473,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.002, 'e': 0.04059948082572218}",25,3,36.691972643017586,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.002, 'e': 0.040518363008926805}",20,12,13.506684100884884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.002, 'e': 0.04043740726563748}",25,16,16.82211882603963,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.002, 'e': 0.04035661327203115}",20,0,31.441853622758728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1607,False,"{'a': 0.002, 'e': 0.0402759807049317}",20,15,10.75743598913644,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.002, 'e': 0.040195509241808786}",20,12,20.35527892462011,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.002, 'e': 0.040115198560776416}",30,20,16.31605681853056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.002, 'e': 0.040035048340591795}",35,25,17.88344139457259,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.002, 'e': 0.039955058260653896}",20,2,-8.44027497125533,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1612,False,"{'a': 0.002, 'e': 0.039875228001002336}",30,12,33.94661190549643,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.002, 'e': 0.039795557242315927}",30,16,28.408479578328247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.002, 'e': 0.03971604566591157}",30,20,16.876401588962196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.002, 'e': 0.0396366929537428}",20,16,7.277222291528861,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
